"TRADE_ID","TRADE_CANCELED","FUND_NAME","CUSTODIAN_ACCT_DIS_NAME","BOOK_NAME","TRADE_DESC","BB_YELLOW_KEY","TRADE_DATE","SETTLE_DATE","TXN_TYPE","NOTIONAL_QUANTITY","TRADE_PRICE","NOTIONAL_NET_PROCEEDS","COUNTERPARTY","EXTERNAL_REFERENCE","GROSS_COMMISSION","FEES","COMMISSION_PER_SHARE","TRADE_MODIFY_DATE","ABSOLUTE_TRADING_NOTIONAL_NET_PROCEEDS","END_BROKER_COMMISSIONS","FCM_CLEARING_MARKUP","FEES_AND_COMMISSIONS","GROSS_COMMISSIONS","GROSS_FEES","GROSS_TAXES","IMPLIED_COMMISSIONS","IMPLIED_FEES","IMPLIED_TAXES","INITIAL_MARGIN","NSA_FEE","NET_COMMISSIONS","NET_GST","NET_TRADE_PRICE","PIT_FEES","TRADE_EXCHANGE_FEES","TRADING_NET_PROCEEDS","TRADING_NOTIONAL_NET_PROCEEDS","TRANSFER_ACCRUED_DIVIDENDS","TRANSFER_ACCRUED_DIVIDENDS_WITHHOLDING_TAX","TRANSFER_ACCRUED_INTEREST","TRANSFER_FX_REALIZED","TRANSFER_FEES_AND_COMMISSIONS","TRANSFER_FINANCING_ACCRUED_INTEREST","TRANSFER_FINANCING_INTEREST","TRANSFER_INTEREST","TRANSFER_PAID_DIVIDENDS","TRANSFER_PAID_DIVIDENDS_WITHHOLDING_TAX","TRANSFER_TRADING_REALIZED","ACCRUED_INTEREST","ACCRUED_INTEREST_OVERRIDE","ACCRUED_INTEREST_WH_TAX","ACCRUED_SETTLE_TO_BASE_CCY_FX_RATE","ACCRUED_TRADE_TO_BASE_CCY_FX_RATE","ACCRUED_TRADE_TO_SETTLE_CCY_FX_RATE","ADJUSTED_PARENT_TRADE_ID","BORROW_AGREEMENT_CURRENCY","BORROW_AGREEMENT_DESCRIPTION","BORROW_AGREEMENT_ID","ALLOCATED_TRADES_ACCOUNT_ID","ALLOCATED_TRADES_ACCOUNTS","ALLOCATED_TRADES_BOOK_ID","ALLOCATED_TRADES_BOOK","ALLOCATED_TRADES_CUSTODIAN","ALLOCATED_TRADES_CUSTODIAN_ID","ALLOCATED_TRADES_CUSTODIAN_SHORT_NAME","ALLOCATED_TRADES_FUND_ID","ALLOCATED_TRADES_SET_OF_CUSTODIAN_ID","ALLOCATED_TRADES_SET_OF_CUSTODIAN","ALLOCATION_INSTRUCTIONS","ALLOCATION_OPTIMIZATION","AMENDED_TRADE","ALLOCATED_TRADE","ALLOCATED_TRADES","ARCHIVE_DATE","ALLOCATED_TRADE_COUNT","ALLOCATED_TRADE_ALL_HAVE_FINANCING","ALLOCATED_TRADE_ALL_HAVE_BORROW","ADJUSTED_PRICE","ADJUSTED_ACTIVITY","BULK_OR_ALLOCATED","CLEARING_COMMISSION_RATE","CLEARING_COMMISSION_TYPE","COMMISSION_RATE","COMMISSION_TYPE","COMMISSION_AUTO_CALC","COMMISSIONS","COUNTERPARTY_ACCOUNT_NAME","COUNTERPARTY_ACCOUNT_NUMBER","COUNTERPARTY_AGENT_BIC_CODE","COUNTERPARTY_AGENT_DSS_CODE","COUNTERPARTY_AGENT_NAME","COUNTERPARTY_AGENT_SETTLEMENT_COUNTRY","COUNTERPARTY_BIC_CODE","COUNTERPARTY_COMMISSION_MAX_LIMIT","COUNTERPARTY_COMMISSION_MIN_LIMIT","COUNTERPARTY_CONTACT_NAME","COUNTERPARTY_CONTACT_ID","COUNTERPARTY_CONTACT_NAMES","COUNTERPARTY_COUNTRY_CODE","COUNTERPARTY_COUNTRY_NAME","EXECUTION_BROKER_SHORT_NAME","EXECUTION_COMMISSION","EXECUTION_COMMISSION_RATE","EXECUTION_COMMISSION_TYPE","EXERCISE_RATE","FAR_FIXING_DATE","FAR_FIXING_RATE","FAR_FX_RATE","FAR_COUNTER_CURRENCY","FAR_BASE_QUANTITY","UP_FRONT_FEE","FAIR_MARKET_VALUE","TRADING_NOTIONAL_PROCEEDS","TRADER","TRADE_TRS_START_DATE_OVERRIDE","TRADE_TRS_SPREAD_DATE_OVERRIDE_EFFECTIVE_RATE","TRADE_TRS_SPREAD_DATE_OVERRIDE_EFFECTIVE_DATE","TRADE_TRS_PAYMENT_RESET_RATE_METHOD_OVERRIDE","TRADE_TRS_PAYMENT_RESET_FREQUENCY_OVERRIDE","TRADE_TRS_PAYMENT_LEG_PAYMENT_FREQUENCY_OVERRIDE","TRADE_TRS_PAYMENT_ACCRUAL_METHOD_OVERRIDE","TRADE_TRS_FLOATING_RATE_LOOKBACK_DAYS_OVERRIDE","TRADE_TRS_FLOATING_RATE_INDEX_ID_OVERRIDE","TRADE_TRS_END_DATE_OVERRIDE","TRADE_FEE","TRADE_CURRENCY","TRADE_CREATE_DATE","TAXES","TRANSACTION_TYPE_SHORT","TRANSACTION_TYPE","TRADING_PROCEEDS","TRADING_TYPE","TRADING_TIME","TRS_RETURN_LEG_FIRST_RESET_DATE_AFTER_TRADE_DATE","TRS_PAY_LEG_FIRST_RESET_DATE_AFTER_TRADE_DATE","TRS_PAY_LEG_FIRST_PAYMENT_DATE_AFTER_TRADE_DATE","TRS_MATURITY_DATE_FOR_TRADE","TRS_CURRENT_RESET_SPREAD","T_3_BUSINESS_DAYS","SOFT_DOLLAR_COMMISSION","SIZE","SINKING_FACTOR_AS_OF_SETTLE_DATE","SETTLEMENT_DAYS","SEC_FEES","TRADE_SETTLEMENT_DAYS","TRS_LAST_CASH_DIVIDEND_TAX_RATE","TRS_LAST_CASH_DIVIDEND_TYPE","TRS_LAST_FX_RATE","TRS_LAST_FX_RATE_EFFECTIVE_DATE","TRS_LAST_FX_RATE_TERMINATION_DATE","TRS_LONG_SHORT","TRS_MERGE_TRS_AND_SECURITY_MASTER_CASH_DIVIDENDS","TRS_NOTIONAL_CURRENCY","TRS_NOTIONAL_CURRENCY_ID","TRS_NOTIONAL_CURRENCY_TYPE"
"535526365","FALSE","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","Portfolio Hedge_Tactical","APPLE ORD","AAPL US Equity","1/31/24","2/2/24","Buy to Cover","361","186.15","-67201.27","Virtu Equity Algo","","-1.80","","-0.01","1/31/24 12:35:30 PM EST","67201","","","-1.80","-1.80","","","","","","0.00","","-1.80","","186.15","","","-67201.27","-67201.27","","","","","","","","","","","","","","","1","1","1","535526364","USD","MS - United States - Dummy","16007","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","186.1481","361","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.805","-0.5","Commission (Cents Per Share)","","","","","","","","67199.46","-67199.46","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 12:35:30 PM EST","","BC","BuyToCover","-67199.46","Regular Trade","","","","","","","3/13/24","0","361","","0","","","","","","","","","","","",""
"535526366","FALSE","Alternative Fund Gamma Holdings II LP","MS PB","Portfolio Hedge_Tactical","APPLE ORD","AAPL US Equity","1/31/24","2/2/24","Buy to Cover","139","186.15","-25875.28","Virtu Equity Algo","","-0.69","","-0.01","1/31/24 12:35:30 PM EST","25875","","","-0.69","-0.69","","","","","","0.00","","-0.69","","186.15","","","-25875.28","-25875.28","","","","","","","","","","","","","","","1","1","1","535526364","USD","MS - United States - Dummy","16007","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","186.1481","139","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-0.695","-0.5","Commission (Cents Per Share)","","","","","","","","25874.59","-25874.59","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 12:35:30 PM EST","","BC","BuyToCover","-25874.59","Regular Trade","","","","","","","3/13/24","0","139","","0","","","","","","","","","","","",""
"535526464","FALSE","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","Portfolio Hedge_Tactical","APPLE ORD","AAPL US Equity","1/31/24","2/2/24","Buy to Cover","362","186.15","-67388.11","Virtu Equity Algo","","-1.81","","-0.01","1/31/24 12:35:58 PM EST","67388","","","-1.81","-1.81","","","","","","0.00","","-1.81","","186.16","","","-67388.11","-67388.11","","","","","","","","","","","","","","","1","1","1","535526463","USD","MS - United States - Dummy","16007","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","186.15","362","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.81","-0.5","Commission (Cents Per Share)","","","","","","","","67386.3","-67386.30","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 12:35:57 PM EST","","BC","BuyToCover","-67386.30","Regular Trade","","","","","","","3/13/24","0","362","","0","","","","","","","","","","","",""
"535526465","FALSE","Alternative Fund Gamma Holdings II LP","MS PB","Portfolio Hedge_Tactical","APPLE ORD","AAPL US Equity","1/31/24","2/2/24","Buy to Cover","138","186.15","-25689.39","Virtu Equity Algo","","-0.69","","-0.01","1/31/24 12:35:58 PM EST","25689","","","-0.69","-0.69","","","","","","0.00","","-0.69","","186.16","","","-25689.39","-25689.39","","","","","","","","","","","","","","","1","1","1","535526463","USD","MS - United States - Dummy","16007","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","186.15","138","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-0.69","-0.5","Commission (Cents Per Share)","","","","","","","","25688.7","-25688.70","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 12:35:57 PM EST","","BC","BuyToCover","-25688.70","Regular Trade","","","","","","","3/13/24","0","138","","0","","","","","","","","","","","",""
"535526647","FALSE","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","Portfolio Hedge_Tactical","AAPL US 02/16/24 C195","AAPL US 02/16/24 C195 Equity","1/31/24","2/1/24","Sell","-73","1.49","10655.95","GS Options DMA","","-219.00","-2.05","-3.00","1/31/24 12:36:53 PM EST","10656","","","-221.05","-219.00","-2.05","","","","","0.00","","-219.00","","1.46","","","10655.95","10655.95","","","","","","","","","","","","","","","1","1","1","535526646","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","1.49","7300","Allocated","","","-3","Commission (Per Share)","CommissionAutoCalc","3","","","","","","","","","","","","","Unknown","Unknown","","-219","-3","Commission (Per Share)","","","","","","","","1423500","10877.00","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 12:36:53 PM EST","","S","Sell","10877.00","Regular Trade","","","","","","","3/13/24","0","73","","0","-0.09","","","","","","","","","","",""
"535526648","FALSE","Alternative Fund Gamma Holdings II LP","MS PB","Portfolio Hedge_Tactical","AAPL US 02/16/24 C195","AAPL US 02/16/24 C195 Equity","1/31/24","2/1/24","Sell","-27","1.49","3941.24","GS Options DMA","","-81.00","-0.76","-3.00","1/31/24 12:36:53 PM EST","3941","","","-81.76","-81.00","-0.76","","","","","0.00","","-81.00","","1.46","","","3941.24","3941.24","","","","","","","","","","","","","","","1","1","1","535526646","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","1.49","2700","Allocated","","","-3","Commission (Per Share)","CommissionAutoCalc","3","","","","","","","","","","","","","Unknown","Unknown","","-81","-3","Commission (Per Share)","","","","","","","","526500","4023.00","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 12:36:53 PM EST","","S","Sell","4023.00","Regular Trade","","","","","","","3/13/24","0","27","","0","-0.04","","","","","","","","","","",""
"535526780","FALSE","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","Portfolio Hedge_Tactical","APPLE ORD","AAPL US Equity","1/31/24","2/2/24","Buy to Cover","1084","185.92","-201542.48","Virtu Equity Algo","","-5.42","","-0.01","1/31/24 12:37:48 PM EST","201542","","","-5.42","-5.42","","","","","","0.00","","-5.42","","185.92","","","-201542.48","-201542.48","","","","","","","","","","","","","","","1","1","1","535526779","USD","MS - United States - Dummy","16007","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","185.9198","1084","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-5.42","-0.5","Commission (Cents Per Share)","","","","","","","","201537.06","-201537.06","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 12:37:47 PM EST","","BC","BuyToCover","-201537.06","Regular Trade","","","","","","","3/13/24","0","1084","","0","","","","","","","","","","","",""
"535526782","FALSE","Alternative Fund Gamma Holdings II LP","MS PB","Portfolio Hedge_Tactical","APPLE ORD","AAPL US Equity","1/31/24","2/2/24","Buy to Cover","416","185.92","-77344.72","Virtu Equity Algo","","-2.08","","-0.01","1/31/24 12:37:48 PM EST","77345","","","-2.08","-2.08","","","","","","0.00","","-2.08","","185.92","","","-77344.72","-77344.72","","","","","","","","","","","","","","","1","1","1","535526779","USD","MS - United States - Dummy","16007","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","185.9198","416","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-2.08","-0.5","Commission (Cents Per Share)","","","","","","","","77342.64","-77342.64","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 12:37:48 PM EST","","BC","BuyToCover","-77342.64","Regular Trade","","","","","","","3/13/24","0","416","","0","","","","","","","","","","","",""
"535526988","FALSE","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","IAS_Registered Block","INTEGRAL AD SCIENCE HOLDING ORD","IAS US Equity","1/31/24","2/2/24","Buy","722","14.77","-10668.27","Virtu Equity Algo","","-3.61","","-0.01","1/31/24 12:40:01 PM EST","10668","","","-3.61","-3.61","","","","","","0.00","","-3.61","","14.78","","","-10668.27","-10668.27","","","","","","","","","","","","","","","1","1","1","535526987","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","14.771","722","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-3.61","-0.5","Commission (Cents Per Share)","","","","","","","","10664.66","-10664.66","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 12:40:01 PM EST","","B","Buy","-10664.66","Regular Trade","","","","","","","3/13/24","0","722","","0","","","","","","","","","","","",""
"535526989","FALSE","Alternative Fund Gamma Holdings II LP","MS PB","IAS_Registered Block","INTEGRAL AD SCIENCE HOLDING ORD","IAS US Equity","1/31/24","2/2/24","Buy","278","14.77","-4107.73","Virtu Equity Algo","","-1.39","","-0.01","1/31/24 12:40:01 PM EST","4108","","","-1.39","-1.39","","","","","","0.00","","-1.39","","14.78","","","-4107.73","-4107.73","","","","","","","","","","","","","","","1","1","1","535526987","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","14.771","278","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.39","-0.5","Commission (Cents Per Share)","","","","","","","","4106.34","-4106.34","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 12:40:01 PM EST","","B","Buy","-4106.34","Regular Trade","","","","","","","3/13/24","0","278","","0","","","","","","","","","","","",""
"535534585","FALSE","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","Portfolio Hedge_Tactical","ISHARES 20 PLS YEAR TREASURY BND ETF","TLT US Equity","1/31/24","2/2/24","Sell Short","-1445","96.61","139598.16","Virtu Equity Algo","","-7.22","-1.12","-0.01","1/31/24 1:15:05 PM EST","139598","","","-8.34","-7.22","-1.12","","","","","0.00","","-7.22","","96.61","","","139598.16","139598.16","","","","","","","","","","","","","","","1","1","1","535534584","USD","MS - United States - Dummy","16007","","","","","","","","","","","Morgan Stanley","","TRUE","FALSE","[]","","0","FALSE","FALSE","96.6135","1445","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-7.225","-0.5","Commission (Cents Per Share)","","","","","","","","139606.51","139606.51","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 1:15:05 PM EST","","SS","SellShort","139606.51","Regular Trade","","","","","","","3/13/24","0","1445","","0","-1.12","","","","","","","","","","",""
"535534586","FALSE","Alternative Fund Gamma Holdings II LP","MS PB","Portfolio Hedge_Tactical","ISHARES 20 PLS YEAR TREASURY BND ETF","TLT US Equity","1/31/24","2/2/24","Sell Short","-555","96.61","53617.29","Virtu Equity Algo","","-2.77","-0.43","-0.01","1/31/24 1:15:05 PM EST","53617","","","-3.21","-2.77","-0.43","","","","","0.00","","-2.77","","96.61","","","53617.29","53617.29","","","","","","","","","","","","","","","1","1","1","535534584","USD","MS - United States - Dummy","16007","","","","","","","","","","","Morgan Stanley","","TRUE","FALSE","[]","","0","FALSE","FALSE","96.6135","555","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-2.775","-0.5","Commission (Cents Per Share)","","","","","","","","53620.49","53620.49","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 1:15:05 PM EST","","SS","SellShort","53620.49","Regular Trade","","","","","","","3/13/24","0","555","","0","-0.43","","","","","","","","","","",""
"535538887","FALSE","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","Portfolio Hedge_Tactical","INVSC QQQ TRUST SRS 1 ETF","QQQ US Equity","1/31/24","2/2/24","Sell","-361","420.20","151689.18","Virtu Equity Algo","","-1.80","-1.22","-0.01","1/31/24 1:29:22 PM EST","151689","","","-3.02","-1.80","-1.22","","","","","0.00","","-1.80","","420.19","","","151689.18","151689.18","","","","","","","","","","","","","","","1","1","1","535538886","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","420.2","361","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.805","-0.5","Commission (Cents Per Share)","","","","","","","","151692.2","151692.20","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 1:29:22 PM EST","","S","Sell","151692.20","Regular Trade","","","","","","","3/13/24","0","361","","0","-1.22","","","","","","","","","","",""
"535538888","FALSE","Alternative Fund Gamma Holdings II LP","MS PB","Portfolio Hedge_Tactical","INVSC QQQ TRUST SRS 1 ETF","QQQ US Equity","1/31/24","2/2/24","Sell","-139","420.20","58406.64","Virtu Equity Algo","","-0.69","-0.47","-0.01","1/31/24 1:29:22 PM EST","58407","","","-1.17","-0.69","-0.47","","","","","0.00","","-0.69","","420.19","","","58406.64","58406.64","","","","","","","","","","","","","","","1","1","1","535538886","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","420.2","139","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-0.695","-0.5","Commission (Cents Per Share)","","","","","","","","58407.8","58407.80","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 1:29:22 PM EST","","S","Sell","58407.80","Regular Trade","","","","","","","3/13/24","0","139","","0","-0.47","","","","","","","","","","",""
"535539705","FALSE","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","Portfolio Hedge_Tactical","ISHARES RUSSELL 2000 ETF","IWM US Equity","1/31/24","2/2/24","Buy","361","196.99","-71115.19","Virtu Equity Algo","","-1.80","","-0.01","1/31/24 1:33:34 PM EST","71115","","","-1.80","-1.80","","","","","","0.00","","-1.80","","197.00","","","-71115.19","-71115.19","","","","","","","","","","","","","","","1","1","1","535539704","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","196.99","361","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.805","-0.5","Commission (Cents Per Share)","","","","","","","","71113.39","-71113.39","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 1:33:34 PM EST","","B","Buy","-71113.39","Regular Trade","","","","","","","3/13/24","0","361","","0","","","","","","","","","","","",""
"535539706","FALSE","Alternative Fund Gamma Holdings II LP","MS PB","Portfolio Hedge_Tactical","ISHARES RUSSELL 2000 ETF","IWM US Equity","1/31/24","2/2/24","Buy","139","196.99","-27382.31","Virtu Equity Algo","","-0.69","","-0.01","1/31/24 1:33:34 PM EST","27382","","","-0.69","-0.69","","","","","","0.00","","-0.69","","197.00","","","-27382.31","-27382.31","","","","","","","","","","","","","","","1","1","1","535539704","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","196.99","139","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-0.695","-0.5","Commission (Cents Per Share)","","","","","","","","27381.61","-27381.61","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 1:33:34 PM EST","","B","Buy","-27381.61","Regular Trade","","","","","","","3/13/24","0","139","","0","","","","","","","","","","","",""
"535539884","FALSE","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","FLNC_Registered Block","FLUENCE ENERGY CL A ORD","FLNC US Equity","1/31/24","2/2/24","Sell","-722","20.86","15054.29","Virtu Equity Algo","","-3.61","-0.13","-0.01","1/31/24 1:35:09 PM EST","15054","","","-3.74","-3.61","-0.13","","","","","0.00","","-3.61","","20.85","","","15054.29","15054.29","","","","","","","","","","","","","","","1","1","1","535539883","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","20.856","722","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-3.61","-0.5","Commission (Cents Per Share)","","","","","","","","15058.03","15058.03","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 1:35:09 PM EST","","S","Sell","15058.03","Regular Trade","","","","","","","3/13/24","0","722","","0","-0.13","","","","","","","","","","",""
"535539885","FALSE","Alternative Fund Gamma Holdings II LP","MS PB","FLNC_Registered Block","FLUENCE ENERGY CL A ORD","FLNC US Equity","1/31/24","2/2/24","Sell","-278","20.86","5796.53","Virtu Equity Algo","","-1.39","-0.05","-0.01","1/31/24 1:35:09 PM EST","5797","","","-1.44","-1.39","-0.05","","","","","0.00","","-1.39","","20.85","","","5796.53","5796.53","","","","","","","","","","","","","","","1","1","1","535539883","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","20.856","278","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.39","-0.5","Commission (Cents Per Share)","","","","","","","","5797.97","5797.97","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 1:35:09 PM EST","","S","Sell","5797.97","Regular Trade","","","","","","","3/13/24","0","278","","0","-0.05","","","","","","","","","","",""
"535540739","TRUE","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","Portfolio Hedge_Tactical","TD SYNNEX ORD","SNX US Equity","1/31/24","2/2/24","Buy","722","100.18","-72333.57","Virtu Equity Algo","","-3.61","","-0.01","2/2/24 5:00:15 PM EST","72334","","","-3.61","-3.61","","","","","","0.00","","-3.61","","100.19","","","-72333.57","-72333.57","","","","","","","","","","","","","","","1","1","1","535540739","","","","","","","","","","","","","","Morgan Stanley","","TRUE","FALSE","[]","","0","FALSE","FALSE","100.18","722","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-3.61","-0.5","Commission (Cents Per Share)","","","","","","","","72329.96","-72329.96","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 1:42:25 PM EST","","B","Buy","-72329.96","Regular Trade","","","","","","","3/13/24","0","722","","0","","","","","","","","","","","",""
"535540740","TRUE","Alternative Fund Gamma Holdings II LP","MS PB","Portfolio Hedge_Tactical","TD SYNNEX ORD","SNX US Equity","1/31/24","2/2/24","Buy","278","100.18","-27851.43","Virtu Equity Algo","","-1.39","","-0.01","2/2/24 5:00:15 PM EST","27851","","","-1.39","-1.39","","","","","","0.00","","-1.39","","100.19","","","-27851.43","-27851.43","","","","","","","","","","","","","","","1","1","1","535540740","","","","","","","","","","","","","","Morgan Stanley","","TRUE","FALSE","[]","","0","FALSE","FALSE","100.18","278","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.39","-0.5","Commission (Cents Per Share)","","","","","","","","27850.04","-27850.04","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 1:42:25 PM EST","","B","Buy","-27850.04","Regular Trade","","","","","","","3/13/24","0","278","","0","","","","","","","","","","","",""
"535541578","FALSE","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","IAS_Registered Block","INTEGRAL AD SCIENCE HOLDING ORD","IAS US Equity","1/31/24","2/2/24","Buy","722","14.78","-10674.41","Virtu Equity Algo","","-3.61","","-0.01","1/31/24 1:48:09 PM EST","10674","","","-3.61","-3.61","","","","","","0.00","","-3.61","","14.78","","","-10674.41","-10674.41","","","","","","","","","","","","","","","1","1","1","535541577","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","14.7795","722","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-3.61","-0.5","Commission (Cents Per Share)","","","","","","","","10670.8","-10670.80","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 1:48:09 PM EST","","B","Buy","-10670.80","Regular Trade","","","","","","","3/13/24","0","722","","0","","","","","","","","","","","",""
"535541579","FALSE","Alternative Fund Gamma Holdings II LP","MS PB","IAS_Registered Block","INTEGRAL AD SCIENCE HOLDING ORD","IAS US Equity","1/31/24","2/2/24","Buy","278","14.78","-4110.09","Virtu Equity Algo","","-1.39","","-0.01","1/31/24 1:48:09 PM EST","4110","","","-1.39","-1.39","","","","","","0.00","","-1.39","","14.78","","","-4110.09","-4110.09","","","","","","","","","","","","","","","1","1","1","535541577","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","14.7795","278","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.39","-0.5","Commission (Cents Per Share)","","","","","","","","4108.7","-4108.70","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 1:48:09 PM EST","","B","Buy","-4108.70","Regular Trade","","","","","","","3/13/24","0","278","","0","","","","","","","","","","","",""
